play_id,title,ExitVelocity,HitDistance,LaunchAngle,video
630d5c5e-ae1b-4bf4-9044-3a13471d6a77,Isaac Paredes homers (12) on a fly ball to left field.   José Caballero scores.,95.6,371.5892821,32,https://sporty-clips.mlb.com/MDMxQjdfWGw0TUFRPT1fQUFKUkFGRlhVMWNBV1FjREJBQUFVMUJTQUZnRlYxVUFBUVFFQXdjQ0FGZFRVUVZS.mp4
b319d993-01f4-4db0-9e19-d2fcfeed9d50,Jonathan India homers (5) on a fly ball to left field.,99.7,369.5058091,26,https://sporty-clips.mlb.com/OVpCVkdfWGw0TUFRPT1fVkFKUVhRQU5Yd0VBQ0ZOVVVnQUFWVlJXQUZoUVVsZ0FWbGRUVTFWUVZGZGNWQWRX.mp4
57c90987-0b81-4b1b-b246-a78e8572a965,Ryan Jeffers homers (13) on a fly ball to left field.   Carlos Santana scores.    Byron Buxton scores.,101.9,367.1535769,40,https://sporty-clips.mlb.com/MVlEUVJfWGw0TUFRPT1fQXdZQ1hWUU5YZ1VBQ0FBS1Z3QUFVd2NFQUFNSFYxY0FVMUlOVlFzQUJnRUVDUVJU.mp4
fd2716ab-e140-452f-8e03-b458e036ad90,Byron Buxton homers (6) on a fly ball to left center field.,106.1,405.0725432,25,https://sporty-clips.mlb.com/MVlEUVJfWGw0TUFRPT1fVUZWVFUxVUNCMUFBWFZNR1ZnQUFCQVFBQUZsUVUxSUFVRkVBQ0ZZRkFnVUVWQXRX.mp4
41dfe1cf-50e3-4322-b395-d4c364b4f6af,Jesús Sánchez homers (3) on a fly ball to right field.,110.6,411.6763917,31,https://sporty-clips.mlb.com/UGpMWHhfWGw0TUFRPT1fQWdBRkFnRUZCVlFBRFZKWFZRQUFBZ1JVQUFNR1dsUUFWbEZXQXdVQlV3Y0RCbE1B.mp4
60a251cc-261e-4a82-a92d-d2b203ffb311,Elehuris Montero homers (3) on a fly ball to left field.   Sean Bouchard scores.,98.8,383.6435389,26,https://sporty-clips.mlb.com/NjQxWDNfWGw0TUFRPT1fQUFFQVZsRUZCVkVBQ2xRREF3QUFVQTVVQUFBTVVRVUFWbGRYQWdNR1YxVUhBd05Y.mp4
08e1ce74-3feb-4dae-8ba9-d0c45ac3ed41,Will Smith homers (8) on a fly ball to left field.,104.2,400.1364393,31,https://sporty-clips.mlb.com/VmcwVnZfWGw0TUFRPT1fQmdrRVZRZFJVUVlBQ3dSWEJBQUFWVmNEQUZsWEFsZ0FWbFZXQkFaVVVnQUFWQVpY.mp4
daafda55-acd2-4d89-887c-dff30a8dc26d,David Fry homers (7) on a fly ball to left field.   José Ramírez scores.    Josh Naylor scores.,97.5,401.3575334,32,https://sporty-clips.mlb.com/NjQxWDNfWGw0TUFRPT1fVWxBQUFnQlZVd2NBV1FGV1ZBQUFWUTVmQUZrTlZBSUFWZ05UQXdOVUNWY0dBZ1FD.mp4
97bbf8e2-323c-45f3-9893-bc9ca0e2e481,Josh Naylor homers (15) on a fly ball to right field.    Andrés Giménez scores.    José Ramírez scores.,105.9,437.5775626,33,https://sporty-clips.mlb.com/NjQxWDNfWGw0TUFRPT1fRHdZREJnSU1Bd0FBQzFBQkJRQUFCRkJWQUZnTldsSUFVQVlNVTFJRlZBRUFCQXBY.mp4
9522be09-032f-42f2-81f9-c1b060c679fc,Nelson Velázquez homers (7) on a fly ball to left center field.,102.6,393.6875509,30,https://sporty-clips.mlb.com/MVlENDRfWGw0TUFRPT1fRHdSVFZnWlJWZ3NBQ0ZFQUFBQUFBMUJVQUZrRUJWZ0FVVlJYQUFVRlVnVlNDVlFG.mp4
06be9d0f-7e1c-4e1f-9e39-91634509a2b8,Salvador Perez homers (10) on a fly ball to center field.,110.7,431.4033589,28,https://sporty-clips.mlb.com/MVlENDRfWGw0TUFRPT1fQmdjREFWMVFWbFFBRHdjREJRQUFWQWNBQUZoUVVGZ0FDMVFEQXdjQUFRb0VBbEJl.mp4
8f779268-e199-4c04-b2e0-0db0afecb2cf,Matt Olson homers (1) on a fly ball to right field.,102.3,336.6939818,47,https://sporty-clips.mlb.com/TVpSN1dfWGw0TUFRPT1fRGxkV1UxMEdVQW9BWFZNTFh3QUFVZ1pTQUFNSEJsRUFBZ0ZYQUZKVFZGQUhBbEVB.mp4
26b0ba9a-89a0-4e4a-bb3d-4642281b89db,Ian Happ homers (3) on a fly ball to right center field.    Nico Hoerner scores.,107.1,408.787782,26,https://sporty-clips.mlb.com/cmVZTVlfV0ZRVkV3dEdEUT09X0JBY0RWQVpWWDFNQUFGdFRWZ0FBVkFJSEFBTlhVQVVBQmxNQkFnRU5BRkZkQ1ZZRQ==.mp4
97fc6879-89d1-44a1-98a8-bb730ba91459,Ian Happ homers (4) on a fly ball to center field.,107.1,424.9279657,29,https://sporty-clips.mlb.com/cmVZTVlfV0ZRVkV3dEdEUT09X0R3WUhCMUlNVVFzQUFGdFdWd0FBQlZkWEFGZ05BbGtBVUFjQ0F3TlhVQXBVQkFkZg==.mp4
8a8cf5be-f65a-4af2-93cd-d9c1d19d8c23,George Springer homers (4) on a fly ball to left center field.   Daulton Varsho scores.,99.2,396.4376365,31,https://sporty-clips.mlb.com/MVlEM1ZfWGw0TUFRPT1fRGxCWkJ3SUJCRmNBWGxRSEJ3QUFVRkJVQUZnR0FBVUFWbHhXQVZjRUNGZGRVd0JW.mp4
4ce5a050-8a17-47ba-903f-1674215593c3,Jose Miranda homers (5) on a fly ball to center field.   Edouard Julien scores.,107.4,436.6369326,23,https://sporty-clips.mlb.com/NU53TVBfWGw0TUFRPT1fQWxJRVVRVUVVd0lBQUFNRFVRQUFCbFFIQUZnRlVBY0FBMU1DQkFFRUJBWmNBMUZW.mp4
a7883eb4-a6b7-481d-ab01-1111a02fbd79,Paul Goldschmidt homers (7) on a fly ball to left field.,94.3,368,33,https://sporty-clips.mlb.com/NjQxUGRfWGw0TUFRPT1fVndaWlhGZFJCQVlBV1ZSUVVRQUFDUWNDQUFCWFUxQUFBMVFFQVZJRkExVUhWQVZm.mp4
9c9be8b7-5621-4ac8-bc53-d34e5bb73a5d,Ryan McMahon homers (10) on a fly ball to right center field.    Brendan Rodgers scores.,100.2,394,37,https://sporty-clips.mlb.com/YmtNN0JfWGw0TUFRPT1fRDFKWUJnRU1CQVVBRFZRQVZ3QUFVRlZlQUFOV1ZsSUFWbFlCVlFaWFV3UldVUWND.mp4
23e17f31-9c97-4106-82f5-172082819afe,Colton Cowser homers (7) on a fly ball to left field.,102.3,374.219609,24,https://sporty-clips.mlb.com/MzVEQmpfWGw0TUFRPT1fQkFJRVZWTlNWUU1BQVFFTFVRQUFBQVpRQUZrSEJWUUFBMUlIQUFzSENRSmNVVlFE.mp4
da68c6e0-7f5e-493d-93e7-b7b818964b50,Danny Mendick homers (2) on a fly ball to left field.,108.1,400.8375115,24,https://sporty-clips.mlb.com/MzVEQmpfWGw0TUFRPT1fVWxCWFhBY0NBd0lBRHdRSEF3QUFDQVVDQUZnR0JsWUFVRkpYQ0FJTkNBVlJVZ2RX.mp4
4941c3e1-b783-413c-9c1e-d93fb2cf96c3,Daulton Varsho homers (10) on a fly ball to right field.    Bo Bichette scores.    Kevin Kiermaier scores.,99.4,378.7973217,31,https://sporty-clips.mlb.com/ZFpiWVhfV0ZRVkV3dEdEUT09X0FnaFZWUWNIQXdNQVdsVUtWUUFBQUFVRkFGaFdVZ1FBVmx3R1ZsRUhVbFZjQmxGVg==.mp4
f27a3179-7116-4d41-93b6-1104fae51f5d,Alex Verdugo homers (7) on a fly ball to left field.,99.3,351.2990086,27,https://sporty-clips.mlb.com/YmtNd0JfWGw0TUFRPT1fVUFOV0JWY0ZVUXNBRDFNRFVBQUFWUUpYQUZnR0FWY0FBMVFGQkZWVVZBWlVWZ2ND.mp4
68b28ea4-30fe-4700-a61d-30b4787e8218,Cavan Biggio homers (2) on a fly ball to right center field.    Ernie Clement scores.,99.7,402.0462753,27,https://sporty-clips.mlb.com/ZFpiWVhfV0ZRVkV3dEdEUT09X0FBa0RWbHhSQndZQUMxSlVBd0FBQmdaV0FBQURVZ1VBQVZWWEJBUU5CbFpkQWdOZQ==.mp4
192fee37-ed68-491e-8894-32108ecb1e97,Ty France homers (7) on a fly ball to left field.,108,416.5369886,31,https://sporty-clips.mlb.com/S3d4ZWFfV0ZRVkV3dEdEUT09X0J3aFRBZ0ZSVlFVQVhRWUVYZ0FBQ0FjREFGa05XbFVBQVZjRUFBdFFVbEZVVlF0Ug==.mp4
8be139fa-b9d5-467c-b4b5-f8653934ba9e,Josh Smith homers (3) on a fly ball to center field.,101.9,395.4890244,34,https://sporty-clips.mlb.com/V3kxb1JfWGw0TUFRPT1fRGxNRVZWY05BRk1BV2x0V1V3QUFCd0VGQUFNQkFWUUFWRjBEQlFBTUFnY0hVUXNE.mp4
6b7f8223-a7d7-407c-b7d0-de63735e00f0,Mitch Garver homers (6) on a fly ball to center field.,103.1,402.8955805,34,https://sporty-clips.mlb.com/YmtNM01fWGw0TUFRPT1fQUZOV0Fsd0dWQUVBV1ZWV1VRQUFBUUVGQUFNQ0IxRUFWZ0FEQXdRR0JGWlZBRlJX.mp4
1186895b-1da2-4ed2-ac04-4a4bf50a3492,Adam Duvall homers (6) on a fly ball to left center field.   Marcell Ozuna scores.,102,403.729576,33,https://sporty-clips.mlb.com/MVkzMzRfWGw0TUFRPT1fQndCWlVsd05VMUFBQ1FaVFZBQUFWRkpVQUFCV1UxVUFCZ1FCVWxVQUFWSldCQXRV.mp4
b1c01529-8c5c-4687-9e93-9f1c99ca3bbb,Vladimir Guerrero Jr.  homers (7) on a fly ball to right field.    Ernie Clement scores.    Danny Jansen scores.,103.3,355.7184998,33,https://sporty-clips.mlb.com/UldZQlpfWGw0TUFRPT1fVkFBQ1ZGVUJWQXNBQUFFSEJRQUFCdzVSQUZoUVdsSUFDd01FVXdvTVVsSldVbEFF.mp4
7f579c29-670f-48eb-9465-042a34488387,Andrew Vaughn homers (5) on a fly ball to left field.,101.8,393.2140842,37,https://sporty-clips.mlb.com/bG55clZfWGw0TUFRPT1fQVZkVVUxMVhWQXNBRGxVQ0FBQUFDVk1FQUZnQlZWUUFBbEVIVVFBQkJRdGRBd3BS.mp4
f59553c3-83c7-4756-86a6-ac672d9a9cd8,Oneil Cruz homers (9) on a fly ball to right center field.,114.2,421.5421846,34,https://sporty-clips.mlb.com/NjQxejNfV0ZRVkV3dEdEUT09X1VBUllVVkVIQlFFQUFGRlJVUUFBQmdOUUFGa0RBbGNBVXdZREJ3RlJDRkpjVTFaZQ==.mp4
d461d46e-b6dc-48d4-b1a2-d3b74531a1df,Connor Joe homers (7) on a fly ball to left center field.,102.7,407.6064052,24,https://sporty-clips.mlb.com/NjQxejNfV0ZRVkV3dEdEUT09X1VnVlhWUUFBVUZjQVdsUldCUUFBQ1ZKU0FBTUVBbE1BVmxaWEJ3Y0FBZ0lFQVZZQQ==.mp4
6969107c-1c3c-4562-bd88-f18646d81bb7,Giancarlo Stanton homers (14) on a fly ball to left field.   Alex Verdugo scores.,100,358.443884,27,https://sporty-clips.mlb.com/MDMxOUtfWGw0TUFRPT1fQUFoWFhWVUVVVkVBQ1FFQkJRQUFCQUJVQUFOUlcxa0FWRlFOQmdjRFZRdFVVbEJS.mp4
52104a1b-e08e-4ec2-a97d-1ce3bd7afef7,Andrew Benintendi homers (4) on a fly ball to right center field.,99.4,397.2258301,33,https://sporty-clips.mlb.com/RFhQWXZfWGw0TUFRPT1fQXdOUVZGQlZWMUFBWFZJS0F3QUFWRlZVQUFBTVZBVUFBd1pRQTFGUkJsSURWVlJS.mp4
72c7c6de-39a1-460f-a912-39bb00e01b60,Dansby Swanson homers (5) on a line drive to left center field.   Nico Hoerner scores.,97.7,377.4179913,30,https://sporty-clips.mlb.com/TGw3azlfV0ZRVkV3dEdEUT09X0FRTUNVd2NDQWxjQUMxdFRWd0FBQndZQUFBQU1VbE1BQVZ4WFVnTUZWQU5VVWdSVw==.mp4
44f199ff-54c0-4217-80b2-8412fe8c8a9d,Jack Suwinski homers (5) on a fly ball to right field.,104.3,374.5195802,23,https://sporty-clips.mlb.com/S3d2MWxfWGw0TUFRPT1fQWdVSFZWME5BRlFBRFZaUlZnQUFBd2RSQUZrRkFWTUFDbEVFQWxWUUNWQmRVUXND.mp4
f8328c37-b770-4616-bf8a-73dce65aeaa7,Tyler Stephenson homers (6) on a fly ball to right field.    Jake Fraley scores.,100.3,405.1356706,30,https://sporty-clips.mlb.com/NU53NUtfWGw0TUFRPT1fVUFsU1ZseFhWUVVBV2xVRlZnQUFCd2RRQUFOVFd3QUFCVlpSVTFZREJGSUFVVk5S.mp4
50358b57-b1b7-44d6-a3fb-a5d66e234d1e,Austin Hays homers (2) on a fly ball to right center field.,107.6,404.5115347,28,https://sporty-clips.mlb.com/Z0dSZTRfWGw0TUFRPT1fQXdGU1VWeFdVd1VBV2xOUVVRQUFCVkpRQUFBR0JRTUFVMUJSQmdWUUF3QlJWQU1E.mp4
6ae0b91b-eb80-4f80-8786-588286562a2c,Mark Vientos homers (5) on a fly ball to center field.,104.7,420.0427759,35,https://sporty-clips.mlb.com/OVpLS3lfWGw0TUFRPT1fQUZBRVZBWU5WMUFBWFFBS1ZnQUFWdzVXQUZrQ1cxY0FCMTBOQWdzREJBVlhVUUFG.mp4
6ff652bf-4e43-4910-a538-9ae456e4d987,Manny Machado homers (6) on a fly ball to left center field.,112.9,437.7526122,23,https://sporty-clips.mlb.com/ZW5QTFpfWGw0TUFRPT1fQUZjSFVsRUdCRlFBREFjR1ZRQUFDQWRXQUFBQVVGa0FDd1JRQkFZRFZBY0JDUXBS.mp4
e94197ed-718a-465e-beae-4b3376c9b704,Rafael Devers homers (11) on a fly ball to center field.,105.3,408.4914214,27,https://sporty-clips.mlb.com/S3d2cTRfWGw0TUFRPT1fVXdoVlZWMERBMVlBRDFNS0J3QUFCd01EQUFOUUFnUUFCZ2NHQXdRRFVnb0hCd0pT.mp4
f58c885f-c470-4893-a0d2-e2d43c436b41,"Umpire reviewed (home run), call on the field was upheld: Nolan Gorman homers (11) on a fly ball to right field.    Masyn Winn scores.",108.6,366.551145,45,https://sporty-clips.mlb.com/cmV4S3lfV0ZRVkV3dEdEUT09X1VBUlpCMXdNVTFRQVcxWUZWZ0FBQ1E5VkFBQUZCMU1BVjFkUkJBQldCUUJUVWdaWA==.mp4
dd52ef3c-c5ea-4f97-82be-3a12c30313d3,Kerry Carpenter homers (7) on a fly ball to right center field.    Mark Canha scores.,106.3,410.0634926,37,https://sporty-clips.mlb.com/QVlNTFFfWGw0TUFRPT1fVWxWVVZnRlNWVkVBVzFkWEJ3QUFWdzlSQUZrSEFRUUFBUVFFQWxBR0FRQlVBMVpW.mp4
1b3cd189-2625-4707-9339-3ff5c03b7325,Luis García Jr.  homers (5) on a fly ball to left center field.   CJ Abrams scores.    Joey Meneses scores.,103.4,379.9129423,30,https://sporty-clips.mlb.com/S3d4eFJfWGw0TUFRPT1fQjFOU0J3QUZYZ3NBQ2xRQVV3QUFCZ1pSQUZnR1VGZ0FBUU5UQlZBRkFsRlNBd0JU.mp4
545f33da-f4e2-44e9-aeaa-93b0963ae38a,Teoscar Hernández homers (12) on a fly ball to right field.,100.5,345.4551586,33,https://sporty-clips.mlb.com/YmtNck1fWGw0TUFRPT1fQXdWVUFsY0hBbE1BWGxaWFZBQUFCVk5mQUFCUUFnQUFDMVpYQUFvREFsSUFBd29I.mp4
2fd23fa0-922e-42c4-86b8-c1bbf0283880,Corey Seager homers (8) on a fly ball to left center field.,107,401.1079335,27,https://sporty-clips.mlb.com/MDNETXJfWGw0TUFRPT1fQkZjRlZsZFNCd0lBQVZBQUF3QUFBMVZTQUZrREFWa0FVVlJYVWxVRkF3dFdDQXBX.mp4
72628156-f00e-4799-8921-f08a8b9c1920,J.T. Realmuto homers (6) on a fly ball to left field.,106.3,387.1210653,39,https://sporty-clips.mlb.com/MDNETXJfWGw0TUFRPT1fQVFOWFZsd0ZVd1FBWGxJQ0F3QUFCZzlmQUZrTVVWQUFWRlVOVVF0WENGQlVDUUJX.mp4
6e95601d-d2df-4896-b649-30743693609c,Pete Alonso homers (12) on a fly ball to left field.,106.1,390.9326713,35,https://sporty-clips.mlb.com/N1ozQTJfWGw0TUFRPT1fQUZSWVVWSUVWMVlBWEZCV0FBQUFDUTlRQUFNRFYxZ0FBVlVDQkFBRENBQlRBQXNG.mp4
8bc050c9-bae2-4e2f-b4bf-fc14869a1c5b,Kerry Carpenter homers (8) on a fly ball to right field.    Mark Canha scores.,97.3,349.3778386,28,https://sporty-clips.mlb.com/TGw3YXhfWGw0TUFRPT1fRGxNQ1ZGRUVCUXNBV2dOWFZBQUFWQVFBQUFNQkFRY0FWQVlFQkFzRENGSlVVd2NF.mp4
9a3e4674-c909-4ab5-bfdb-64eb82382d72,Julio Rodríguez homers (3) on a fly ball to center field.,106.9,432.842953,28,https://sporty-clips.mlb.com/NFg1NThfWGw0TUFRPT1fRDFCU0FWQUNVUVlBVzFzQ1h3QUFVRlJUQUFOVEJ3TUFCRkZRVWdzSEFndFhWQVZV.mp4
b6340b2b-6e81-4438-8dc5-8e7d2f3eb9ea,Will Benson homers (8) on a fly ball to right field.,100.3,359.9082661,27,https://sporty-clips.mlb.com/S3d2WEJfWGw0TUFRPT1fVkFkU1VGUldWRkFBRGdjS1Z3QUFCUVZlQUZsUkFGUUFDZ0FDVkFGVEFsWUhDVmNI.mp4
b87595c7-3228-4e80-9b75-d27f5dbf9b66,Marcell Ozuna homers (16) on a fly ball to left center field.,106.7,413.1511898,27,https://sporty-clips.mlb.com/V3kxUlJfWGw0TUFRPT1fVkFsV1VWMEJCUVVBQzFBQVhnQUFWQTVXQUZoWFZGUUFWbGNDVmdaUlUxVmNVZ1JR.mp4
00b61ea6-8ea9-4184-9680-ddf2acaeb633,Rob Refsnyder homers (2) on a fly ball to left center field.   Ceddanne Rafaela scores.,105.1,418.7002039,29,https://sporty-clips.mlb.com/R1pWTjlfWGw0TUFRPT1fQmdFRFVsVlJCd1FBQUFkVFh3QUFBQTVTQUZnRFcxRUFWZ0ZUQWxKV1VGWUhCZ0ZW.mp4
7c8adfd6-81d9-426f-96ad-095c87a85fbb,Donovan Solano homers (1) on a fly ball to left center field.,97.6,376.2492792,34,https://sporty-clips.mlb.com/WmVCWWxfWGw0TUFRPT1fQVZKWkJRQlNBZ1FBQUZOV1h3QUFBd0FBQUZnREFnVUFBbHdBVXdzQ1VBdFFWbEFF.mp4
8fd1ae43-2997-41ec-ac52-ca1c337c91ed,Christopher Morel homers (10) on a fly ball to right center field.,104.3,395.8075172,28,https://sporty-clips.mlb.com/T1FkYjBfWGw0TUFRPT1fRGxjRlZRVlJVZ0VBQ2xzTFVRQUFBRk1GQUFCV1ZsTUFVUVFFVXdBR0JsQmNBVmND.mp4
ea30939c-446c-4cde-a559-a6d5bb6a2fa1,Cody Bellinger homers (8) on a line drive to right field.,102.3,366.2138777,22,https://sporty-clips.mlb.com/T1FkYjBfWGw0TUFRPT1fVTFCU1ZGMEhYMUVBREZZRUJRQUFVbElEQUFBQVZsZ0FVMU5SQlZGWEIxSlhWbE5Y.mp4
0cd0b751-8001-4825-8144-4e9db59b9f4e,Gary Sánchez homers (7) on a fly ball to center field.   Christian Yelich scores.,107.5,422.0865772,31,https://sporty-clips.mlb.com/T1FkYjBfWGw0TUFRPT1fQmxJRlZBWURVd01BQUZJQ1Z3QUFDUVJUQUZrRVYxVUFCZ0FNVkZFQUNGRmNWZ1lE.mp4
9c145aac-d134-45e8-9d44-18a428b8d2f1,Logan O'Hoppe homers (7) on a fly ball to left field.,108.4,406,28,https://sporty-clips.mlb.com/ZFpiTHZfWGw0TUFRPT1fRDFKUVVGRlZCMUVBWEZNQlVnQUFCRk5lQUZoUlYxVUFBMTFVQkFFTlV3c0JBbFJY.mp4
7bd232cb-28a2-4b25-b35b-0335876da109,Alec Bohm homers (5) on a fly ball to left field.   Johan Rojas scores.    Kyle Schwarber scores.,105,402.8369671,32,https://sporty-clips.mlb.com/R1pWcW5fWGw0TUFRPT1fQVZNRlZsY0dCVkFBQ2xwVFZBQUFVd1JUQUFNR1ZnTUFBbFlHQlFzQ0IxY0VBUUpm.mp4
0c753d39-35ea-457d-9e13-da24f4be7c45,Freddie Freeman hits a grand slam (5) to center field.   Miguel Rojas scores.    Mookie Betts scores.    Shohei Ohtani scores.,104.9,414.568149,34,https://sporty-clips.mlb.com/WVFZQmVfWGw0TUFRPT1fQmxKV1VWZFFWUXNBQzFkWEJ3QUFCQUVDQUZoUVVsSUFWZ1FIQkZVQlUxWlNVd1pU.mp4
9d90d281-3e1d-4112-93e8-83071d0371f7,Heliot Ramos homers (2) on a fly ball to left field.,105.1,408.9657142,29,https://sporty-clips.mlb.com/MVlET1lfWGw0TUFRPT1fRDFWWVZBQUdYZ01BQ3djREFnQUFBQWRVQUZnR0Jsa0FDbFlGQndKUkFRQlNBVlJS.mp4
e6592614-eb54-4b6f-a475-3d14adebb67e,Christian Walker homers (11) on a fly ball to left field.,101.9,377.1638647,26,https://sporty-clips.mlb.com/bkdSNXlfWGw0TUFRPT1fVXdkVVhWWUNWd1lBWFFBSFVnQUFVd0FBQUFBQlZGUUFBUUVFQkZKUlZGRUhCZ1VE.mp4
20eadc1c-f32e-4c5b-82aa-9905d1b37509,Francisco Lindor homers (10) on a fly ball to center field.,109.3,427.6222734,23,https://sporty-clips.mlb.com/NjROTllfWGw0TUFRPT1fQkFFRUJRQlhWMUVBWGxFQUF3QUFVZ01FQUZrSEFnQUFDMXdGQlZjRVV3QlNCUUpm.mp4
f62cd0e2-e16b-4f65-b192-0d8e53eb3e1c,Nick Castellanos homers (8) on a fly ball to left center field.   Garrett Stubbs scores.,103.1,401.7108904,25,https://sporty-clips.mlb.com/TGw3b2tfWGw0TUFRPT1fVUFkVEJ3QUVBd0FBWFZNRUJBQUFWd0JUQUFNRVdsTUFBZ0VOVlFZR1ZGRldWUU1G.mp4
8332b815-0013-4f79-985f-ad57c0fb321b,Marcell Ozuna homers (17) on a fly ball to center field.   Austin Riley scores.,105.6,423.2819971,29,https://sporty-clips.mlb.com/TVpSYjVfWGw0TUFRPT1fRGdKU1ZnWU1Wd2NBQ0ZJRFZRQUFWd0ZmQUZnTlZnY0FVd0VBQjFBRlYxRldBZ01F.mp4
4a6bd6be-4aa8-410c-a4b0-f75cf1b3df67,Carlos Santana homers (9) on a fly ball to right field.,96.9,368.4622332,27,https://sporty-clips.mlb.com/bG55blJfWGw0TUFRPT1fQWxCWEJnQUNCRmNBREFOVFhnQUFBQVlGQUFBQkFWRUFWRklBVTFVRVV3QUJWZ1JS.mp4
7544504b-cad0-4812-bece-91b29d3cd6fe,Heliot Ramos homers (5) on a fly ball to center field.   Austin Slater scores.,108.4,424.2288775,35,https://sporty-clips.mlb.com/NFhEM05fWGw0TUFRPT1fQVFSVlVGRUVVbEFBV3dOV1ZnQUFDUWRVQUFOUUFBUUFDMVJYQWdwUkFsQUJCbFFE.mp4
fc611712-6037-4c1e-8ca9-cad1aca2d310,Pavin Smith homers (3) on a fly ball to right field.,104.7,420.0341436,28,https://sporty-clips.mlb.com/NFhEM05fWGw0TUFRPT1fVUZKWFZWVURWd0FBRGxJQlVRQUFVZ2NEQUZsV0FsZ0FVUVJSQVZKV1VBRUJBd05X.mp4
5cfbf89a-8df5-45fb-a452-a332cb03e369,Elehuris Montero homers (1) on a fly ball to left field.   Brenton Doyle scores.,95.4,363.9943738,33,https://sporty-clips.mlb.com/bkdSakRfWGw0TUFRPT1fQTFJSEJnSU1YMU1BQUFaVVV3QUFCRkFFQUFBQlZsTUFVMVlHQWxCWEFRQUFBd1Jm.mp4
84ed21d5-58f7-4b46-9e0f-2786aedf87dd,William Contreras homers (5) on a fly ball to left center field.,114.4,448.1449911,25,https://sporty-clips.mlb.com/elpZVjBfWGw0TUFRPT1fRGdVRUFGWUZBZ2NBRFZwVVVRQUFVd0pRQUZoUVV3Y0FBRklOQmxKUVZWVmRCMVlD.mp4
76180620-00e5-4487-98a3-35b2a2774502,Bryce Harper homers (5) on a fly ball to right center field.    Trea Turner scores.,101.4,383.9334003,25,https://sporty-clips.mlb.com/ZW5QZUFfWGw0TUFRPT1fQVFkUVhGUUNWQUlBQ0ZKWFV3QUFCUTVSQUZnTkFsSUFBVkJYQWxJSEJnUlJCUUpV.mp4
cbf6acf1-11b2-43c6-b734-73f28f44a493,Ty France homers (2) on a fly ball to left center field.   Jorge Polanco scores.,108.8,409.8226706,27,https://sporty-clips.mlb.com/N1o0NXJfWGw0TUFRPT1fVlZNSFVnVlhBQU1BQ1ZOUVZBQUFBbFZRQUFNQ1VGVUFCVlpUQWd0VEJRY0VCQXRW.mp4
8091289a-5200-490d-b185-0c021edb12b7,Ryan Mountcastle homers (3) on a fly ball to left field.,112.4,398.4501247,25,https://sporty-clips.mlb.com/NjQxeFlfWGw0TUFRPT1fRGdGWVZWWU1YMU1BRFZBQ1ZnQUFDQVlDQUFNRVcxUUFBZ1lGQWdKUVZWRlVBbEJS.mp4
9b64f399-2603-4d03-9a2e-0a8343aeae19,Jonathan India homers (1) on a fly ball to right field.    Tyler Stephenson scores.,98.7,340.9596756,32,https://sporty-clips.mlb.com/bkdnVjdfV0ZRVkV3dEdEUT09X0QxTlhVQUlIWHdzQUNsUUNWUUFBVlFaVkFGaFVVUVFBQWdRTkF3Y0dVRllFVlFOZg==.mp4
9f211f94-886a-4078-a13c-ad8f9ce432a7,Andrew Benintendi homers (1) on a fly ball to center field.   Eloy Jiménez scores.    Andrew Vaughn scores.,103.3,405.1165444,30,https://sporty-clips.mlb.com/QnZ6cXJfWGw0TUFRPT1fRDFkVFZWVlNYd1lBQUZvRUJ3QUFBUUZlQUFBRVVBSUFVd0VOVmdwV1ZBZFdBbE5S.mp4
71d0fe55-72ff-4c0f-8713-cbb37aa2b99f,Matt Vierling homers (2) on a line drive to left center field.   Mark Canha scores.    Kerry Carpenter scores.,110.7,377.4494892,14,https://sporty-clips.mlb.com/bG55OWRfWGw0TUFRPT1fQVFBRlZBSlJVd2NBRDFCVUFBQUFVZ1lBQUZrQ1VsSUFVUWRYQXdSVVVBRUhDUXNB.mp4
fbcda4ef-a717-4fb8-8549-03be920e5f97,Shohei Ohtani homers (7) on a fly ball to right center field.,96.1,359.6612955,37,https://sporty-clips.mlb.com/WGc2S1pfWGw0TUFRPT1fVUZNQ0FBVUFBMVFBV1ZVRFVRQUFWMVJlQUZrQVYxZ0FBbFpYVlFvSEFWWlFWZ3RS.mp4
f504f680-3506-4820-b5c8-4d036535fef3,Will Brennan homers (2) on a fly ball to right center field.,100.7,370.3887244,32,https://sporty-clips.mlb.com/NjQxTVdfWGw0TUFRPT1fVUFSUlVBSUNYZ0lBQzFjQ1VBQUFDUVJXQUFNQUFGa0FCZ0VGQXdVQUFnWURWVlJW.mp4
fcade5e1-ac0e-465a-80f5-dbd91649b302,Kevin Newman homers (2) on a fly ball to left center field.,100.9,397.8953415,33,https://sporty-clips.mlb.com/ZFpuNjZfWGw0TUFRPT1fVUZJQUFBRUJBd01BV1FFQ0F3QUFCd01IQUZrRkJWUUFWZ2RSQ1FJREJRb0hBd0pV.mp4
99de18c1-90ef-4596-b49d-61e6ccbbcdc7,Orlando Arcia homers (2) on a fly ball to left center field.,103.4,387.2959394,35,https://sporty-clips.mlb.com/OGdZRHlfWGw0TUFRPT1fRHdnRkFWVU1CUU1BQVZKWEFBQUFCQTlRQUFNQldnVUFCRlJRQmxCV1UxRUdWRkZS.mp4
